,RPRTBL_EVENT_SERL,EVENT_DATE,EVENT_SEVTY_C,FY,EVENT_CLASSN_C,SHIP_PER_INJ_I,INVLVD_SHIP_UIC,VESL_NAME_A,VESL_TYPE_A,INVLVD_ACFT_SERL,ACFT_MODEL,COUNT_ACFT_I,EMBRKD_ASHR,INVLVD_PER_SERL,AGE,INJ_CLASSN_C,PAY_GRADE,RANK_RATE,RATEG,RPRTG_UIC,EVENT_SHORT_NARR,INCDT_OCCURN_SERL,INCDT_PHASE_OPS_C,INCDT_TYPE_C,INCDT_PHASE_OPS,INCDT_TYPE,SEX,INJ_CLASSN,Deck?
2439,4dd59ef46b4651ba016b46dd5e030a9f,4/16/2019 6:28:42 AM,C,2019,1C,N,N21847,USS JOHN C STENNIS,CVN,4dd59ef46b4651ba016b46dd5e040aa0,MH060S,Y,E,4dd59ef46b4651ba016b46dd5e050aa9,26.0,H,O02,LTJG,,N09209,MH-60S: VERTREP load impacted underside of tail boom in flight. Aircraft recovered safely.,4dd59ef46b4651ba016b46dd5e040aa1,416,X3,EXTERNAL SLING/HOIST; NOT HOVERING,DAMAGE DUE TO FOREIGN OBJECT,M,NO INJURY OR ILLNESS,
2440,4dd59ef46b4651ba016b46dd5e030a9f,4/16/2019 6:28:42 AM,C,2019,1C,N,N21847,USS JOHN C STENNIS,CVN,4dd59ef46b4651ba016b46dd5e040aa0,MH060S,Y,E,4dd59ef46b4651ba016b46dd5e060ab1,26.0,H,E05,PO2,AWS,N09209,MH-60S: VERTREP load impacted underside of tail boom in flight. Aircraft recovered safely.,4dd59ef46b4651ba016b46dd5e040aa1,416,X3,EXTERNAL SLING/HOIST; NOT HOVERING,DAMAGE DUE TO FOREIGN OBJECT,M,NO INJURY OR ILLNESS,
2441,4dd59ef46ac5a5d1016ad5643caf5d95,12/23/2018 12:00:00 AM,B,2019,3B,Y,N21847,USS JOHN C STENNIS,CVN,4dd59ef46ac5a5d1016ad5643caf5d96,MH060S,Y,E,4dd59ef46ac5a5d1016ad5643cb25da3,22.0,H,E03,AN,ABH,N21847,CVN: Plane Handler's foot and thigh rolled over by MH-60S during flight deck aircraft tow,4dd59ef46ac5a5d1016ad5643caf5d97,9A1,XB,FLIGHT DECK,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,
2442,4dd59ef46ac5a5d1016ad5643caf5d95,12/23/2018 12:00:00 AM,B,2019,3B,Y,N21847,USS JOHN C STENNIS,CVN,4dd59ef46ac5a5d1016ad5643caf5d96,MH060S,Y,E,4dd59ef46ac5a5d1016ad5643cb25da2,20.0,H,E02,AA,ABH,N21847,CVN: Plane Handler's foot and thigh rolled over by MH-60S during flight deck aircraft tow,4dd59ef46ac5a5d1016ad5643caf5d97,9A1,XB,FLIGHT DECK,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,
2443,4dd59ef46ac5a5d1016adbd710bd2bff,12/19/2018 8:27:22 AM,C,2019,1C,N,N21847,USS JOHN C STENNIS,CVN,4dd59ef46ac5a5d1016adbd710bd2c00,MH060S,Y,E,4dd59ef46ac5a5d1016adbd710be2c02,24.0,H,E05,PO2,AD2,N09209,MH-60S: Total loss of oil from #2 ENG during an FCF.,4dd59ef46ac5a5d1016adbd710be2c01,411,TB,TEST FLIGHT,OTHER,M,NO INJURY OR ILLNESS,
2444,4dd59ef46ac5a5d1016adbd710bd2bff,12/19/2018 8:27:22 AM,C,2019,1C,N,N21847,USS JOHN C STENNIS,CVN,4dd59ef46ac5a5d1016adbd710bd2c00,MH060S,Y,E,4dd59ef46ac5a5d1016adbd710be2c03,29.0,H,O03,LT,,N09209,MH-60S: Total loss of oil from #2 ENG during an FCF.,4dd59ef46ac5a5d1016adbd710be2c01,411,TB,TEST FLIGHT,OTHER,M,NO INJURY OR ILLNESS,
2445,4dd59ef46ac5a5d1016adbd710bd2bff,12/19/2018 8:27:22 AM,C,2019,1C,N,N21847,USS JOHN C STENNIS,CVN,4dd59ef46ac5a5d1016adbd710bd2c00,MH060S,Y,E,4dd59ef46ac5a5d1016adbd710bf2c08,28.0,H,O03,LT,,N09209,MH-60S: Total loss of oil from #2 ENG during an FCF.,4dd59ef46ac5a5d1016adbd710be2c01,411,TB,TEST FLIGHT,OTHER,M,NO INJURY OR ILLNESS,
2446,4dd59ef46ac5a5d1016adbd710bd2bff,12/19/2018 8:27:22 AM,C,2019,1C,N,N21847,USS JOHN C STENNIS,CVN,4dd59ef46ac5a5d1016adbd710bd2c00,MH060S,Y,E,4dd59ef46ac5a5d1016adbd710c02c0d,39.0,H,E06,PO1,AWS,N09209,MH-60S: Total loss of oil from #2 ENG during an FCF.,4dd59ef46ac5a5d1016adbd710be2c01,411,TB,TEST FLIGHT,OTHER,U,NO INJURY OR ILLNESS,
2447,95865,8/15/2007 12:00:00 AM,A,2007,1A,N,N21853,HARRY S TRUMAN,CVN,101758,E002C,Y,E,83826,26.0,A,O03,LT,,N09527,ACFT LAUNCHED OFF CATAPULT & SHORTLY THEREAFTER STRUCK WATER. INJS:TBD,181726,8XX,XB,OTHER,PERSONNEL INJURED,M,FATAL,
2448,95865,8/15/2007 12:00:00 AM,A,2007,1A,N,N21853,HARRY S TRUMAN,CVN,101758,E002C,Y,E,83826,26.0,A,O03,LT,,N09527,ACFT LAUNCHED OFF CATAPULT & SHORTLY THEREAFTER STRUCK WATER. INJS:TBD,181727,335,B3,AIRCRAFT LAUNCHED FROM CATAPULT,WATER; UNCONTROLLED,M,FATAL,
2449,95865,8/15/2007 12:00:00 AM,A,2007,1A,N,N21853,HARRY S TRUMAN,CVN,101758,E002C,Y,E,83826,26.0,A,O03,LT,,N09527,ACFT LAUNCHED OFF CATAPULT & SHORTLY THEREAFTER STRUCK WATER. INJS:TBD,181728,335,P1,AIRCRAFT LAUNCHED FROM CATAPULT,FLIGHT CONTROLS,M,FATAL,
2450,95865,8/15/2007 12:00:00 AM,A,2007,1A,N,N21853,HARRY S TRUMAN,CVN,101758,E002C,Y,E,83827,,A,O03,LT,,N09527,ACFT LAUNCHED OFF CATAPULT & SHORTLY THEREAFTER STRUCK WATER. INJS:TBD,181726,8XX,XB,OTHER,PERSONNEL INJURED,M,FATAL,
2451,95865,8/15/2007 12:00:00 AM,A,2007,1A,N,N21853,HARRY S TRUMAN,CVN,101758,E002C,Y,E,83827,,A,O03,LT,,N09527,ACFT LAUNCHED OFF CATAPULT & SHORTLY THEREAFTER STRUCK WATER. INJS:TBD,181727,335,B3,AIRCRAFT LAUNCHED FROM CATAPULT,WATER; UNCONTROLLED,M,FATAL,
2452,95865,8/15/2007 12:00:00 AM,A,2007,1A,N,N21853,HARRY S TRUMAN,CVN,101758,E002C,Y,E,83827,,A,O03,LT,,N09527,ACFT LAUNCHED OFF CATAPULT & SHORTLY THEREAFTER STRUCK WATER. INJS:TBD,181728,335,P1,AIRCRAFT LAUNCHED FROM CATAPULT,FLIGHT CONTROLS,M,FATAL,
2453,95865,8/15/2007 12:00:00 AM,A,2007,1A,N,N21853,HARRY S TRUMAN,CVN,101758,E002C,Y,E,83828,30.0,A,O03,LT,,N09527,ACFT LAUNCHED OFF CATAPULT & SHORTLY THEREAFTER STRUCK WATER. INJS:TBD,181726,8XX,XB,OTHER,PERSONNEL INJURED,M,FATAL,
2454,95865,8/15/2007 12:00:00 AM,A,2007,1A,N,N21853,HARRY S TRUMAN,CVN,101758,E002C,Y,E,83828,30.0,A,O03,LT,,N09527,ACFT LAUNCHED OFF CATAPULT & SHORTLY THEREAFTER STRUCK WATER. INJS:TBD,181727,335,B3,AIRCRAFT LAUNCHED FROM CATAPULT,WATER; UNCONTROLLED,M,FATAL,
2455,95865,8/15/2007 12:00:00 AM,A,2007,1A,N,N21853,HARRY S TRUMAN,CVN,101758,E002C,Y,E,83828,30.0,A,O03,LT,,N09527,ACFT LAUNCHED OFF CATAPULT & SHORTLY THEREAFTER STRUCK WATER. INJS:TBD,181728,335,P1,AIRCRAFT LAUNCHED FROM CATAPULT,FLIGHT CONTROLS,M,FATAL,
2456,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71409,27.0,G,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171295,520,P7,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,PROPELLER SYSTEM,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,
2457,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71409,27.0,G,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171296,520,CL,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,CROSS DECK PENDANT/ARREST GEAR SLAPS,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,Yes
2458,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71409,27.0,G,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171297,520,X3,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,DAMAGE DUE TO FOREIGN OBJECT,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,
2459,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71409,27.0,G,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171298,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,FIRST AID TREATMENT ONLY/FIRST AID CASE,Yes
2460,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71409,27.0,G,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171299,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,FIRST AID TREATMENT ONLY/FIRST AID CASE,Yes
2461,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71410,27.0,G,O02,LTJG,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171295,520,P7,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,PROPELLER SYSTEM,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,
2462,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71410,27.0,G,O02,LTJG,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171296,520,CL,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,CROSS DECK PENDANT/ARREST GEAR SLAPS,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,Yes
2463,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71410,27.0,G,O02,LTJG,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171297,520,X3,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,DAMAGE DUE TO FOREIGN OBJECT,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,
2464,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71410,27.0,G,O02,LTJG,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171298,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,FIRST AID TREATMENT ONLY/FIRST AID CASE,Yes
2465,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71410,27.0,G,O02,LTJG,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171299,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,FIRST AID TREATMENT ONLY/FIRST AID CASE,Yes
2466,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71411,44.0,G,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171295,520,P7,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,PROPELLER SYSTEM,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,
2467,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71411,44.0,G,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171296,520,CL,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,CROSS DECK PENDANT/ARREST GEAR SLAPS,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,Yes
2468,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71411,44.0,G,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171297,520,X3,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,DAMAGE DUE TO FOREIGN OBJECT,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,
2469,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71411,44.0,G,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171298,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,FIRST AID TREATMENT ONLY/FIRST AID CASE,Yes
2470,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71411,44.0,G,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171299,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,FIRST AID TREATMENT ONLY/FIRST AID CASE,Yes
2471,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71412,28.0,H,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171295,520,P7,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,PROPELLER SYSTEM,M,NO INJURY OR ILLNESS,
2472,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71412,28.0,H,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171296,520,CL,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,CROSS DECK PENDANT/ARREST GEAR SLAPS,M,NO INJURY OR ILLNESS,Yes
2473,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71412,28.0,H,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171297,520,X3,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,DAMAGE DUE TO FOREIGN OBJECT,M,NO INJURY OR ILLNESS,
2474,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71412,28.0,H,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171298,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,NO INJURY OR ILLNESS,Yes
2475,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71412,28.0,H,O03,LT,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171299,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,NO INJURY OR ILLNESS,Yes
2476,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71413,31.0,H,O02,LTJG,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171295,520,P7,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,PROPELLER SYSTEM,M,NO INJURY OR ILLNESS,
2477,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71413,31.0,H,O02,LTJG,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171296,520,CL,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,CROSS DECK PENDANT/ARREST GEAR SLAPS,M,NO INJURY OR ILLNESS,Yes
2478,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71413,31.0,H,O02,LTJG,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171297,520,X3,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,DAMAGE DUE TO FOREIGN OBJECT,M,NO INJURY OR ILLNESS,
2479,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71413,31.0,H,O02,LTJG,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171298,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,NO INJURY OR ILLNESS,Yes
2480,90629,7/15/2005 12:00:00 AM,C,2005,1C,N,N21853,HARRY S TRUMAN,CVN,96252,E002C+,Y,E,71413,31.0,H,O02,LTJG,,N09963,PORT MAIN MOUNT TIRE FAILED ON ARRESTED LDG DAMAGING STRUT & STBD PROP,171299,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,NO INJURY OR ILLNESS,Yes
2481,51892,1/6/2001 12:00:00 AM,C,2001,3C,N,N21853,HARRY S TRUMAN,CVN,55828,F014B,Y,E,24096,,H,E04,PO3,AD3,N09053,ACFT 01 STBD WINGTIP STRUCK ACFT 02 RADOME DUR WINDMILL FOR AN OP CHK.,97915,991,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,,NO INJURY OR ILLNESS,
2482,51892,1/6/2001 12:00:00 AM,C,2001,3C,N,N21853,HARRY S TRUMAN,CVN,55828,F014B,Y,E,24096,,H,E04,PO3,AD3,N09053,ACFT 01 STBD WINGTIP STRUCK ACFT 02 RADOME DUR WINDMILL FOR AN OP CHK.,97916,941,PD,FLIGHT DECK,AIRFRAME,,NO INJURY OR ILLNESS,
2483,51920,2/1/2001 12:00:00 AM,C,2001,3C,N,N21853,HARRY S TRUMAN,CVN,55861,F014B,Y,E,24137,,H,,,,N65183,STBD HORIZ STAB OF TAXING ACFT STRUCK PORT OTBD LE FLAP OF PARKED ACFT,97135,21Z,A2,NO FURTHER BREAKDOWN,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,,NO INJURY OR ILLNESS,
2484,51920,2/1/2001 12:00:00 AM,C,2001,3C,N,N21853,HARRY S TRUMAN,CVN,55861,F014B,Y,E,24136,,H,,,,N65183,STBD HORIZ STAB OF TAXING ACFT STRUCK PORT OTBD LE FLAP OF PARKED ACFT,97135,21Z,A2,NO FURTHER BREAKDOWN,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,,NO INJURY OR ILLNESS,
2485,82860,2/21/2003 12:00:00 AM,B,2003,1B,N,N21853,HARRY S TRUMAN,CVN,88179,F014B,Y,E,53945,30.0,H,O03,LT,,N09053,STARBOARD ENGINE FODDED DURING INFLIGHT REFUELING.                    ,156216,478,PD,REFUELING,AIRFRAME,M,NO INJURY OR ILLNESS,
2486,82860,2/21/2003 12:00:00 AM,B,2003,1B,N,N21853,HARRY S TRUMAN,CVN,88179,F014B,Y,E,53945,30.0,H,O03,LT,,N09053,STARBOARD ENGINE FODDED DURING INFLIGHT REFUELING.                    ,156217,478,X6,REFUELING,STRUCTURAL DAMAGE; FORCE OR ENERGY EXTERNAL TO AIRCRAFT,M,NO INJURY OR ILLNESS,
2487,82860,2/21/2003 12:00:00 AM,B,2003,1B,N,N21853,HARRY S TRUMAN,CVN,88179,F014B,Y,E,53945,30.0,H,O03,LT,,N09053,STARBOARD ENGINE FODDED DURING INFLIGHT REFUELING.                    ,156218,478,P8,REFUELING,"POWER PLANTS AND M01, M02",M,NO INJURY OR ILLNESS,
2488,82860,2/21/2003 12:00:00 AM,B,2003,1B,N,N21853,HARRY S TRUMAN,CVN,88179,F014B,Y,E,53946,31.0,H,O03,LT,,N09053,STARBOARD ENGINE FODDED DURING INFLIGHT REFUELING.                    ,156216,478,PD,REFUELING,AIRFRAME,M,NO INJURY OR ILLNESS,
2489,82860,2/21/2003 12:00:00 AM,B,2003,1B,N,N21853,HARRY S TRUMAN,CVN,88179,F014B,Y,E,53946,31.0,H,O03,LT,,N09053,STARBOARD ENGINE FODDED DURING INFLIGHT REFUELING.                    ,156217,478,X6,REFUELING,STRUCTURAL DAMAGE; FORCE OR ENERGY EXTERNAL TO AIRCRAFT,M,NO INJURY OR ILLNESS,
2490,82860,2/21/2003 12:00:00 AM,B,2003,1B,N,N21853,HARRY S TRUMAN,CVN,88179,F014B,Y,E,53946,31.0,H,O03,LT,,N09053,STARBOARD ENGINE FODDED DURING INFLIGHT REFUELING.                    ,156218,478,P8,REFUELING,"POWER PLANTS AND M01, M02",M,NO INJURY OR ILLNESS,
2491,77662,3/12/2001 12:00:00 AM,A,2001,2A,N,N21853,HARRY S TRUMAN,CVN,82524,F014B,N,E,43384,28.0,H,O03,LT,,N09478,A/C RLSD 3 LIVE BOMBS ON/NEAR FAC POSITION ON RANGE.INJ:6 FATAL/5 MAJ ,145449,47X,XB,OTHER,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,
2492,77662,3/12/2001 12:00:00 AM,A,2001,2A,N,N21853,HARRY S TRUMAN,CVN,82524,F014B,N,E,43385,28.0,H,O03,LT,,N09478,A/C RLSD 3 LIVE BOMBS ON/NEAR FAC POSITION ON RANGE.INJ:6 FATAL/5 MAJ ,145449,47X,XB,OTHER,PERSONNEL INJURED,F,NO INJURY OR ILLNESS,
2493,84152,9/2/2002 12:00:00 AM,C,2002,3C,N,N21853,HARRY S TRUMAN,CVN,89520,F014B,Y,E,56819,,H,O05,CDR,,N09053,ACFT UNDER TOW DURING FLIGHT DECK RESPOT STRUCK BY NR 3 JBD.          ,158972,951,CK,FLIGHT DECK,JET BLAST DEFLECTOR,,NO INJURY OR ILLNESS,
2494,84152,9/2/2002 12:00:00 AM,C,2002,3C,N,N21853,HARRY S TRUMAN,CVN,89520,F014B,Y,E,56819,,H,O05,CDR,,N09053,ACFT UNDER TOW DURING FLIGHT DECK RESPOT STRUCK BY NR 3 JBD.          ,158973,951,XU,FLIGHT DECK,AIRCRAFT GROUND HANDLING,,NO INJURY OR ILLNESS,
2495,84152,9/2/2002 12:00:00 AM,C,2002,3C,N,N21853,HARRY S TRUMAN,CVN,89520,F014B,Y,E,56819,,H,O05,CDR,,N09053,ACFT UNDER TOW DURING FLIGHT DECK RESPOT STRUCK BY NR 3 JBD.          ,158974,951,X6,FLIGHT DECK,STRUCTURAL DAMAGE; FORCE OR ENERGY EXTERNAL TO AIRCRAFT,,NO INJURY OR ILLNESS,
2496,84152,9/2/2002 12:00:00 AM,C,2002,3C,N,N21853,HARRY S TRUMAN,CVN,89520,F014B,Y,E,56820,,H,O04,LCDR,,N09053,ACFT UNDER TOW DURING FLIGHT DECK RESPOT STRUCK BY NR 3 JBD.          ,158972,951,CK,FLIGHT DECK,JET BLAST DEFLECTOR,,NO INJURY OR ILLNESS,
2497,84152,9/2/2002 12:00:00 AM,C,2002,3C,N,N21853,HARRY S TRUMAN,CVN,89520,F014B,Y,E,56820,,H,O04,LCDR,,N09053,ACFT UNDER TOW DURING FLIGHT DECK RESPOT STRUCK BY NR 3 JBD.          ,158973,951,XU,FLIGHT DECK,AIRCRAFT GROUND HANDLING,,NO INJURY OR ILLNESS,
2498,84152,9/2/2002 12:00:00 AM,C,2002,3C,N,N21853,HARRY S TRUMAN,CVN,89520,F014B,Y,E,56820,,H,O04,LCDR,,N09053,ACFT UNDER TOW DURING FLIGHT DECK RESPOT STRUCK BY NR 3 JBD.          ,158974,951,X6,FLIGHT DECK,STRUCTURAL DAMAGE; FORCE OR ENERGY EXTERNAL TO AIRCRAFT,,NO INJURY OR ILLNESS,
2499,96887,4/10/2004 12:00:00 AM,C,2004,3C,N,N21853,HARRY S TRUMAN,CVN,102887,F014B,Y,E,86168,,H,,,,N09053,ACFT WAS TOWED INTO SPN-46 CALIBRATION ANTENNA DURING FLT DECK RESPOT.,183805,921,P1,FLIGHT DECK,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,
2500,96887,4/10/2004 12:00:00 AM,C,2004,3C,N,N21853,HARRY S TRUMAN,CVN,102887,F014B,Y,E,86168,,H,,,,N09053,ACFT WAS TOWED INTO SPN-46 CALIBRATION ANTENNA DURING FLT DECK RESPOT.,183806,921,C5,FLIGHT DECK,SHIPS SUPERSTRUCTURE; DECK OBSTRUCTIONS,M,NO INJURY OR ILLNESS,Yes
2501,96887,4/10/2004 12:00:00 AM,C,2004,3C,N,N21853,HARRY S TRUMAN,CVN,102887,F014B,Y,E,86168,,H,,,,N09053,ACFT WAS TOWED INTO SPN-46 CALIBRATION ANTENNA DURING FLT DECK RESPOT.,183807,921,XU,FLIGHT DECK,AIRCRAFT GROUND HANDLING,M,NO INJURY OR ILLNESS,
2502,51874,1/18/2001 12:00:00 AM,C,2001,3C,N,N21853,HARRY S TRUMAN,CVN,55806,F018C,Y,E,24085,,H,O04,LCDR,,N65183,TAXIING ACFT HORIZ STAB STRUCK OUTBD LEF OF PARKED ACFT ON FLT DECK.  ,100372,223,XU,RETURN TO LINE,AIRCRAFT GROUND HANDLING,,NO INJURY OR ILLNESS,
2503,51874,1/18/2001 12:00:00 AM,C,2001,3C,N,N21853,HARRY S TRUMAN,CVN,55806,F018C,Y,E,24085,,H,O04,LCDR,,N65183,TAXIING ACFT HORIZ STAB STRUCK OUTBD LEF OF PARKED ACFT ON FLT DECK.  ,100373,223,A2,RETURN TO LINE,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,,NO INJURY OR ILLNESS,
